2019-08-31 18:13:20,b'RT @FinSmash: What a message from @ECB_cricket Test Captain and absolute cricketing legend @root66 in support of  @LoveMusgrove #yorkshirec\xe2\x80\xa6'
2019-08-31 18:09:10,b'RT @sixsign: *Sun -- Think Solar Power U.S. and World -- Clean Energy Efficiency -- Solar Project Will Save Earth and Lives -- ENTER GAS --\xe2\x80\xa6'
2019-08-31 17:47:10,"b""Now it's proved well @ImIshant is better than @RishabhPant17 \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #PatienceIsTheKey #indvswi #testchampionship #icc @ICC @BCCI @BCCIdomestic"""
2019-08-31 17:26:47,"b'Which is the most threatening TEST TEAM at the moment, irrespective of the #ICC rankings?\n\n\xf0\x9f\x87\xae\xf0\x9f\x87\xb3#Kohli #Pujara #Bumrah\xe2\x80\xa6 https://t.co/0jsqntERbh'"
2019-08-31 17:18:32,b'#Sudan -#Darfur as the #Genocide victim I want to  #ICC to take #action to genocide case no more silent after fall al-Bashir regime'
2019-08-31 17:01:17,b'RT @FinSmash: Our 2nd Cricketing Knight of the Day! Thankyou to Alastair \xe2\x80\x9cChef\xe2\x80\x9d Cook for offering his incredible support! #essexcricket #en\xe2\x80\xa6'
2019-08-31 17:00:40,b'RT @FinSmash: Our 1st support message from a Cricketing Knight! Thankyou for your support @BeefyBotham \n#ECB_cricket  #bbctms #Ashes #somer\xe2\x80\xa6'
2019-08-31 16:59:27,"b'#IndianCricketTeam hold strong on day2, @Hanumavihari  &amp; @ImIshant not on crease \n#Icc #viratkohli #INDvsWI https://t.co/XpYqXGY5LX'"
2019-08-31 16:58:36,b'RT @FinSmash: A huge Thankyou to @ECB_cricket World Cup winning captain @C_Edwards23 for her support of the @FinSmash &amp; @LoveMusgrove today\xe2\x80\xa6'
2019-08-31 16:58:35,b'Is this not a strong enough case to go on international court of justice or international criminal court\xe2\x80\xa6 https://t.co/G0m4epyuWW'
2019-08-31 16:58:13,b'RT @FinSmash: Fin heads into the last 10 overs and \n@shanewarne has popped in to offer his support to @LoveMusgrove and @FinSmash \n#Ashes\xe2\x80\xa6'
2019-08-31 16:54:22,b'RT @FinSmash: @nassercricket is supporting @FinSmash today. #essexcricket #englandcricket\n#ECB_cricket #ECB_CricketFans #bbctms #Ashes #gra\xe2\x80\xa6'
2019-08-31 16:52:45,b'RT @FinSmash: @bumblecricket has been kind enough to send a message of support to @FinSmash for today\xe2\x80\x99s amazing charity batting session\n#en\xe2\x80\xa6'
